439, 4091, 0, Texas, 2017-05-18T15:25:52.933Z, d75ac4456119
244, 3984, 2, Monaco, 2017-05-30T07:24:25.044Z, d4c614c14ebd
408, 4217, 0, Texas, 2017-05-30T08:20:11.533Z, d51c94a9c2f8
433, 4096, 0, Texas, 2017-05-30T08:20:11.635Z, c6ffdc6595a1
383, 4098, 0, Texas, 2017-05-30T08:20:12.090Z, c6ffdc6595a1
419, 4206, 0, Texas, 2017-05-30T08:20:12.304Z, d51c94a9c2f8
396, 4087, 0, Texas, 2017-05-30T08:20:12.448Z, c6ffdc6595a1
387, 4194, 0, Texas, 2017-05-30T08:20:12.744Z, d51c94a9c2f8
385, 4080, 0, Texas, 2017-05-30T08:20:12.996Z, c6ffdc6595a1
386, 4187, 0, Texas, 2017-05-30T08:20:13.152Z, d51c94a9c2f8
392, 4095, 0, Texas, 2017-05-30T08:20:13.405Z, c6ffdc6595a1
397, 4183, 0, Texas, 2017-05-30T08:20:13.611Z, d51c94a9c2f8
386, 4182, 0, Texas, 2017-05-30T08:20:13.964Z, d51c94a9c2f8
398, 4087, 0, Texas, 2017-05-30T08:20:14.035Z, c6ffdc6595a1
401, 4077, 0, Texas, 2017-05-30T08:20:14.423Z, c6ffdc6595a1
397, 4179, 0, Texas, 2017-05-30T08:20:14.520Z, d51c94a9c2f8
381, 4071, 1, Texas, 2017-05-30T08:20:14.823Z, c6ffdc6595a1
403, 4229, 0, Texas, 2017-05-30T08:20:14.874Z, d51c94a9c2f8
387, 4218, 0, Texas, 2017-05-30T08:20:15.223Z, d51c94a9c2f8
380, 4099, 2, Texas, 2017-05-30T08:20:15.431Z, c6ffdc6595a1
393, 4082, 2, Texas, 2017-05-30T08:20:15.837Z, c6ffdc6595a1
388, 4208, 2, Texas, 2017-05-30T08:20:15.888Z, d51c94a9c2f8
400, 4194, 2, Texas, 2017-05-30T08:20:16.243Z, d51c94a9c2f8
421, 4185, 1, Texas, 2017-05-30T08:20:16.612Z, d51c94a9c2f8
420, 4074, 2, Texas, 2017-05-30T08:20:16.797Z, c6ffdc6595a1
361, 4060, 2, Texas, 2017-05-30T08:20:17.402Z, c6ffdc6595a1
375, 4182, 1, Texas, 2017-05-30T08:20:17.472Z, d51c94a9c2f8
391, 4086, 2, Texas, 2017-05-30T08:20:17.753Z, c6ffdc6595a1
387, 4179, 1, Texas, 2017-05-30T08:20:17.885Z, d51c94a9c2f8
398, 4077, 2, Texas, 2017-05-30T08:20:18.305Z, c6ffdc6595a1
371, 4174, 2, Texas, 2017-05-30T08:20:18.359Z, d51c94a9c2f8
397, 4175, 2, Texas, 2017-05-30T08:20:18.765Z, d51c94a9c2f8
377, 4128, 1, Texas, 2017-05-30T08:20:18.816Z, c6ffdc6595a1
393, 4107, 1, Texas, 2017-05-30T08:20:19.220Z, c6ffdc6595a1
406, 4174, 2, Texas, 2017-05-30T08:20:19.272Z, d51c94a9c2f8
394, 4091, 1, Texas, 2017-05-30T08:20:19.826Z, c6ffdc6595a1
387, 4072, 1, Texas, 2017-05-30T08:20:20.232Z, c6ffdc6595a1
388, 4172, 2, Texas, 2017-05-30T08:20:20.635Z, d51c94a9c2f8
396, 4070, 1, Texas, 2017-05-30T08:20:20.843Z, c6ffdc6595a1
388, 4169, 2, Texas, 2017-05-30T08:20:21.043Z, d51c94a9c2f8
401, 4083, 1, Texas, 2017-05-30T08:20:21.240Z, c6ffdc6595a1
390, 4168, 2, Texas, 2017-05-30T08:20:21.494Z, d51c94a9c2f8
398, 4074, 1, Texas, 2017-05-30T08:20:21.645Z, c6ffdc6595a1
398, 4168, 2, Texas, 2017-05-30T08:20:21.892Z, d51c94a9c2f8
391, 4068, 1, Texas, 2017-05-30T08:20:22.301Z, c6ffdc6595a1
403, 4166, 2, Texas, 2017-05-30T08:20:22.453Z, d51c94a9c2f8
389, 4060, 1, Texas, 2017-05-30T08:20:22.666Z, c6ffdc6595a1
399, 4167, 2, Texas, 2017-05-30T08:20:22.774Z, d51c94a9c2f8
391, 4167, 2, Texas, 2017-05-30T08:20:23.157Z, d51c94a9c2f8
395, 4086, 1, Texas, 2017-05-30T08:20:23.258Z, c6ffdc6595a1
396, 4069, 1, Texas, 2017-05-30T08:20:23.629Z, c6ffdc6595a1
382, 4261, 2, Texas, 2017-05-30T08:20:23.765Z, d51c94a9c2f8
450, 4236, 2, Texas, 2017-05-30T08:20:24.217Z, d51c94a9c2f8
386, 4084, 1, Texas, 2017-05-30T08:20:24.219Z, c6ffdc6595a1
372, 4213, 2, Texas, 2017-05-30T08:20:24.571Z, d51c94a9c2f8
401, 4071, 1, Texas, 2017-05-30T08:20:24.622Z, c6ffdc6595a1
407, 4063, 1, Texas, 2017-05-30T08:20:25.329Z, c6ffdc6595a1
608, 4060, 1, Texas, 2017-05-30T08:20:26.136Z, c6ffdc6595a1
608, 4044, 1, Texas, 2017-05-30T08:20:26.287Z, c6ffdc6595a1
589, 4044, 1, Texas, 2017-05-30T08:20:26.390Z, c6ffdc6595a1
624, 4039, 1, Texas, 2017-05-30T08:20:26.795Z, c6ffdc6595a1
605, 4034, 1, Texas, 2017-05-30T08:20:27.047Z, c6ffdc6595a1
605, 4032, 1, Texas, 2017-05-30T08:20:27.304Z, c6ffdc6595a1
623, 4032, 1, Texas, 2017-05-30T08:20:27.706Z, c6ffdc6595a1
604, 4027, 1, Texas, 2017-05-30T08:20:27.919Z, c6ffdc6595a1
602, 4028, 1, Texas, 2017-05-30T08:20:28.464Z, c6ffdc6595a1
578, 4105, 1, Texas, 2017-05-30T08:20:28.762Z, c6ffdc6595a1
613, 4203, 2, Texas, 2017-05-30T08:20:29.374Z, d51c94a9c2f8
400, 4125, 0, Texas, 2017-05-30T10:08:10.772Z, d4c614c14ebd
389, 4104, 0, Texas, 2017-05-30T10:08:11.173Z, d4c614c14ebd
413, 4103, 0, Texas, 2017-05-30T10:08:11.574Z, d4c614c14ebd
396, 4101, 0, Texas, 2017-05-30T10:08:11.926Z, d4c614c14ebd
408, 4102, 0, Texas, 2017-05-30T10:08:12.332Z, d4c614c14ebd
390, 4101, 0, Texas, 2017-05-30T10:08:12.754Z, d4c614c14ebd
408, 4098, 0, Texas, 2017-05-30T10:08:13.133Z, d4c614c14ebd
411, 4096, 0, Texas, 2017-05-30T10:08:13.639Z, d4c614c14ebd
402, 4090, 0, Texas, 2017-05-30T10:08:14.040Z, d4c614c14ebd
403, 4090, 0, Texas, 2017-05-30T10:08:14.447Z, d4c614c14ebd
375, 4090, 1, Texas, 2017-05-30T10:08:14.947Z, d4c614c14ebd
396, 4087, 1, Texas, 2017-05-30T10:08:15.326Z, d4c614c14ebd
393, 4085, 1, Texas, 2017-05-30T10:08:15.734Z, d4c614c14ebd
391, 4084, 1, Texas, 2017-05-30T10:08:16.149Z, d4c614c14ebd
398, 4082, 1, Texas, 2017-05-30T10:08:16.558Z, d4c614c14ebd
421, 4120, 0, Texas, 2017-05-30T10:08:24.492Z, d4c614c14ebd
371, 4143, 0, Texas, 2017-05-30T10:08:24.748Z, d4e1143c45cc
407, 4136, 0, Texas, 2017-05-30T10:08:24.902Z, d4c614c14ebd
397, 4133, 0, Texas, 2017-05-30T10:08:25.125Z, d4e1143c45cc
391, 4126, 0, Texas, 2017-05-30T10:08:25.359Z, d4c614c14ebd
413, 4114, 0, Texas, 2017-05-30T10:08:25.745Z, d4c614c14ebd
397, 4127, 0, Texas, 2017-05-30T10:08:25.744Z, d4e1143c45cc
396, 4124, 0, Texas, 2017-05-30T10:08:26.056Z, d4e1143c45cc
399, 4107, 0, Texas, 2017-05-30T10:08:26.141Z, d4c614c14ebd
417, 4101, 0, Texas, 2017-05-30T10:08:26.612Z, d4c614c14ebd
409, 4120, 0, Texas, 2017-05-30T10:08:26.673Z, d4e1143c45cc
392, 4094, 0, Texas, 2017-05-30T10:08:26.958Z, d4c614c14ebd
399, 4118, 0, Texas, 2017-05-30T10:08:27.069Z, d4e1143c45cc
404, 4089, 0, Texas, 2017-05-30T10:08:27.397Z, d4c614c14ebd
402, 4126, 1, Texas, 2017-05-30T10:08:27.458Z, d4e1143c45cc
408, 4087, 0, Texas, 2017-05-30T10:08:27.921Z, d4c614c14ebd
374, 4121, 1, Texas, 2017-05-30T10:08:27.994Z, d4e1143c45cc
398, 4111, 0, Texas, 2017-05-30T10:08:28.299Z, d4c614c14ebd
378, 4113, 1, Texas, 2017-05-30T10:08:28.410Z, d4e1143c45cc
396, 4106, 1, Texas, 2017-05-30T10:08:28.711Z, d4c614c14ebd
389, 4115, 2, Texas, 2017-05-30T10:08:28.964Z, d4e1143c45cc
385, 4097, 1, Texas, 2017-05-30T10:08:29.216Z, d4c614c14ebd
399, 4121, 2, Texas, 2017-05-30T10:08:29.347Z, d4e1143c45cc
406, 4091, 1, Texas, 2017-05-30T10:08:29.614Z, d4c614c14ebd
409, 4114, 2, Texas, 2017-05-30T10:08:29.921Z, d4e1143c45cc
394, 4088, 1, Texas, 2017-05-30T10:08:30.021Z, d4c614c14ebd
398, 4110, 2, Texas, 2017-05-30T10:08:30.323Z, d4e1143c45cc
392, 4080, 1, Texas, 2017-05-30T10:08:30.474Z, d4c614c14ebd
394, 4108, 2, Texas, 2017-05-30T10:08:30.877Z, d4e1143c45cc
396, 4078, 1, Texas, 2017-05-30T10:08:30.881Z, d4c614c14ebd
406, 4108, 1, Texas, 2017-05-30T10:08:31.234Z, d4c614c14ebd
388, 4105, 2, Texas, 2017-05-30T10:08:31.287Z, d4e1143c45cc
389, 4098, 2, Texas, 2017-05-30T10:08:31.687Z, d4e1143c45cc
398, 4098, 1, Texas, 2017-05-30T10:08:31.738Z, d4c614c14ebd
406, 4095, 1, Texas, 2017-05-30T10:08:32.140Z, d4c614c14ebd
386, 4099, 2, Texas, 2017-05-30T10:08:32.294Z, d4e1143c45cc
395, 4109, 1, Texas, 2017-05-30T10:08:32.758Z, d4c614c14ebd
396, 4094, 2, Texas, 2017-05-30T10:08:32.777Z, d4e1143c45cc
605, 4099, 1, Texas, 2017-05-30T10:08:33.556Z, d4c614c14ebd
603, 4081, 2, Texas, 2017-05-30T10:08:33.664Z, d4e1143c45cc
663, 4077, 1, Texas, 2017-05-30T10:08:33.961Z, d4c614c14ebd
603, 4089, 2, Texas, 2017-05-30T10:08:34.012Z, d4e1143c45cc
589, 4068, 1, Texas, 2017-05-30T10:08:34.215Z, d4c614c14ebd
624, 4086, 2, Texas, 2017-05-30T10:08:34.321Z, d4e1143c45cc
648, 4065, 1, Texas, 2017-05-30T10:08:34.470Z, d4c614c14ebd
615, 4086, 2, Texas, 2017-05-30T10:08:34.522Z, d4e1143c45cc
593, 4084, 2, Texas, 2017-05-30T10:08:34.774Z, d4e1143c45cc
588, 4060, 1, Texas, 2017-05-30T10:08:34.874Z, d4c614c14ebd
581, 4083, 2, Texas, 2017-05-30T10:08:35.013Z, d4e1143c45cc
598, 4061, 1, Texas, 2017-05-30T10:08:35.126Z, d4c614c14ebd
602, 4084, 2, Texas, 2017-05-30T10:08:35.278Z, d4e1143c45cc
597, 4061, 1, Texas, 2017-05-30T10:08:35.430Z, d4c614c14ebd
587, 4083, 2, Texas, 2017-05-30T10:08:35.582Z, d4e1143c45cc
575, 4063, 1, Texas, 2017-05-30T10:08:35.782Z, d4c614c14ebd
608, 4065, 1, Texas, 2017-05-30T10:08:36.036Z, d4c614c14ebd
608, 4065, 1, Texas, 2017-05-30T10:08:36.089Z, d4c614c14ebd
584, 4065, 1, Texas, 2017-05-30T10:08:36.291Z, d4c614c14ebd
617, 4063, 1, Texas, 2017-05-30T10:08:36.692Z, d4c614c14ebd
595, 4061, 1, Texas, 2017-05-30T10:08:36.943Z, d4c614c14ebd
593, 4061, 1, Texas, 2017-05-30T10:08:37.197Z, d4c614c14ebd
585, 4062, 1, Texas, 2017-05-30T10:08:37.551Z, d4c614c14ebd
208, 4085, 2, Texas, 2017-05-30T10:08:38.157Z, d4e1143c45cc
381, 4110, 0, Texas, 2017-05-30T10:56:25.054Z, d4c614c14ebd
386, 4139, 0, Texas, 2017-05-30T10:56:25.155Z, d4e1143c45cc
389, 4143, 0, Texas, 2017-05-30T10:56:25.438Z, d4c614c14ebd
394, 4130, 0, Texas, 2017-05-30T10:56:25.490Z, d4e1143c45cc
404, 4127, 0, Texas, 2017-05-30T10:56:25.842Z, d4c614c14ebd
399, 4137, 0, Texas, 2017-05-30T10:56:25.894Z, d4e1143c45cc
402, 4115, 0, Texas, 2017-05-30T10:56:26.347Z, d4c614c14ebd
390, 4128, 0, Texas, 2017-05-30T10:56:26.458Z, d4e1143c45cc
402, 4106, 0, Texas, 2017-05-30T10:56:26.798Z, d4c614c14ebd
410, 4128, 0, Texas, 2017-05-30T10:56:26.900Z, d4e1143c45cc
402, 4094, 0, Texas, 2017-05-30T10:56:27.504Z, d4c614c14ebd
404, 4137, 0, Texas, 2017-05-30T10:56:27.506Z, d4e1143c45cc
399, 4091, 0, Texas, 2017-05-30T10:56:27.559Z, d4c614c14ebd
400, 4125, 0, Texas, 2017-05-30T10:56:27.858Z, d4e1143c45cc
416, 4088, 0, Texas, 2017-05-30T10:56:28.181Z, d4c614c14ebd
401, 4119, 1, Texas, 2017-05-30T10:56:28.244Z, d4e1143c45cc
397, 4081, 0, Texas, 2017-05-30T10:56:28.573Z, d4c614c14ebd
392, 4111, 1, Texas, 2017-05-30T10:56:28.822Z, d4e1143c45cc
407, 4079, 1, Texas, 2017-05-30T10:56:28.975Z, d4c614c14ebd
391, 4103, 2, Texas, 2017-05-30T10:56:29.195Z, d4e1143c45cc
380, 4081, 1, Texas, 2017-05-30T10:56:29.526Z, d4c614c14ebd
389, 4100, 2, Texas, 2017-05-30T10:56:29.802Z, d4e1143c45cc
398, 4077, 1, Texas, 2017-05-30T10:56:29.929Z, d4c614c14ebd
395, 4096, 2, Texas, 2017-05-30T10:56:30.185Z, d4e1143c45cc
404, 4075, 1, Texas, 2017-05-30T10:56:30.332Z, d4c614c14ebd
389, 4111, 2, Texas, 2017-05-30T10:56:30.737Z, d4e1143c45cc
392, 4076, 1, Texas, 2017-05-30T10:56:30.889Z, d4c614c14ebd
399, 4104, 2, Texas, 2017-05-30T10:56:31.121Z, d4e1143c45cc
401, 4123, 1, Texas, 2017-05-30T10:56:31.256Z, d4c614c14ebd
397, 4099, 2, Texas, 2017-05-30T10:56:31.708Z, d4e1143c45cc
407, 4110, 2, Texas, 2017-05-30T10:56:31.724Z, d4c614c14ebd
386, 4096, 1, Texas, 2017-05-30T10:56:32.194Z, d4e1143c45cc
394, 4099, 2, Texas, 2017-05-30T10:56:32.202Z, d4c614c14ebd
390, 4096, 1, Texas, 2017-05-30T10:56:32.559Z, d4e1143c45cc
402, 4090, 2, Texas, 2017-05-30T10:56:32.600Z, d4c614c14ebd
389, 4081, 2, Texas, 2017-05-30T10:56:33.113Z, d4c614c14ebd
384, 4091, 1, Texas, 2017-05-30T10:56:33.170Z, d4e1143c45cc
410, 4136, 1, Texas, 2017-05-30T10:56:33.605Z, d4e1143c45cc
380, 4119, 2, Texas, 2017-05-30T10:56:33.611Z, d4c614c14ebd
402, 4105, 2, Texas, 2017-05-30T10:56:33.994Z, d4c614c14ebd
402, 4137, 1, Texas, 2017-05-30T10:56:34.200Z, d4e1143c45cc
398, 4099, 2, Texas, 2017-05-30T10:56:34.406Z, d4c614c14ebd
399, 4111, 1, Texas, 2017-05-30T10:56:34.564Z, d4e1143c45cc
397, 4106, 1, Texas, 2017-05-30T10:56:35.016Z, d4e1143c45cc
400, 4089, 2, Texas, 2017-05-30T10:56:35.016Z, d4c614c14ebd
392, 4078, 2, Texas, 2017-05-30T10:56:35.351Z, d4c614c14ebd
390, 4104, 1, Texas, 2017-05-30T10:56:35.563Z, d4e1143c45cc
410, 4074, 2, Texas, 2017-05-30T10:56:35.770Z, d4c614c14ebd
377, 4096, 1, Texas, 2017-05-30T10:56:35.972Z, d4e1143c45cc
403, 4072, 2, Texas, 2017-05-30T10:56:36.374Z, d4c614c14ebd
394, 4090, 1, Texas, 2017-05-30T10:56:36.576Z, d4e1143c45cc
402, 4151, 2, Texas, 2017-05-30T10:56:36.779Z, d4c614c14ebd
412, 4099, 1, Texas, 2017-05-30T10:56:36.981Z, d4e1143c45cc
399, 4130, 2, Texas, 2017-05-30T10:56:37.182Z, d4c614c14ebd
394, 4093, 1, Texas, 2017-05-30T10:56:37.484Z, d4e1143c45cc
382, 4115, 2, Texas, 2017-05-30T10:56:37.694Z, d4c614c14ebd
407, 4128, 1, Texas, 2017-05-30T10:56:37.849Z, d4e1143c45cc
393, 4096, 2, Texas, 2017-05-30T10:56:38.129Z, d4c614c14ebd
386, 4115, 1, Texas, 2017-05-30T10:56:38.381Z, d4e1143c45cc
399, 4091, 2, Texas, 2017-05-30T10:56:38.482Z, d4c614c14ebd
393, 4105, 1, Texas, 2017-05-30T10:56:38.895Z, d4e1143c45cc
385, 4117, 2, Texas, 2017-05-30T10:56:39.037Z, d4c614c14ebd
403, 4094, 1, Texas, 2017-05-30T10:56:39.292Z, d4e1143c45cc
397, 4120, 2, Texas, 2017-05-30T10:56:39.443Z, d4c614c14ebd
409, 4106, 2, Texas, 2017-05-30T10:56:39.861Z, d4c614c14ebd
386, 4131, 1, Texas, 2017-05-30T10:56:39.914Z, d4e1143c45cc
402, 4161, 1, Texas, 2017-05-30T10:56:40.315Z, d4e1143c45cc
392, 4096, 2, Texas, 2017-05-30T10:56:40.418Z, d4c614c14ebd
392, 4083, 2, Texas, 2017-05-30T10:56:40.780Z, d4c614c14ebd
410, 4145, 1, Texas, 2017-05-30T10:56:40.890Z, d4e1143c45cc
399, 4090, 2, Texas, 2017-05-30T10:56:41.402Z, d4c614c14ebd
386, 4119, 1, Texas, 2017-05-30T10:56:41.441Z, d4e1143c45cc
601, 4137, 2, Texas, 2017-05-30T10:56:42.205Z, d4c614c14ebd
617, 4100, 1, Texas, 2017-05-30T10:56:42.357Z, d4e1143c45cc
650, 4122, 2, Texas, 2017-05-30T10:56:42.511Z, d4c614c14ebd
622, 4073, 1, Texas, 2017-05-30T10:56:42.612Z, d4e1143c45cc
580, 4106, 2, Texas, 2017-05-30T10:56:42.763Z, d4c614c14ebd
610, 4067, 1, Texas, 2017-05-30T10:56:42.914Z, d4e1143c45cc
614, 4099, 2, Texas, 2017-05-30T10:56:43.016Z, d4c614c14ebd
606, 4075, 1, Texas, 2017-05-30T10:56:43.169Z, d4e1143c45cc
591, 4089, 2, Texas, 2017-05-30T10:56:43.330Z, d4c614c14ebd
613, 4073, 1, Texas, 2017-05-30T10:56:43.431Z, d4e1143c45cc
606, 4141, 2, Texas, 2017-05-30T10:56:43.637Z, d4c614c14ebd
605, 4073, 1, Texas, 2017-05-30T10:56:43.788Z, d4e1143c45cc
590, 4124, 2, Texas, 2017-05-30T10:56:43.890Z, d4c614c14ebd
591, 4114, 2, Texas, 2017-05-30T10:56:44.193Z, d4c614c14ebd
591, 4098, 2, Texas, 2017-05-30T10:56:44.298Z, d4c614c14ebd
606, 4098, 2, Texas, 2017-05-30T10:56:44.443Z, d4c614c14ebd
594, 4091, 2, Texas, 2017-05-30T10:56:44.704Z, d4c614c14ebd
611, 4083, 2, Texas, 2017-05-30T10:56:44.951Z, d4c614c14ebd
602, 4076, 2, Texas, 2017-05-30T10:56:45.230Z, d4c614c14ebd
620, 4072, 1, Texas, 2017-05-30T10:56:45.483Z, d4c614c14ebd
583, 4060, 1, Texas, 2017-05-30T10:56:45.786Z, d4c614c14ebd
234, 4065, 2, Texas, 2017-05-30T10:56:46.425Z, d4e1143c45cc
371, 4065, 0, Monaco, 2017-05-30T10:57:31.969Z, d4e1143c45cc
362, 4090, 0, Texas, 2017-05-31T05:33:56.803Z, dcd5b2b14712
334, 4005, 0, Texas, 2017-05-31T05:33:57.209Z, dcd5b2b14712
366, 4005, 0, Texas, 2017-05-31T05:34:00.283Z, dcd5b2b14712
395, 4038, 1, Texas, 2017-05-31T05:34:00.785Z, dcd5b2b14712
401, 4048, 1, Texas, 2017-05-31T05:34:03.907Z, dcd5b2b14712
408, 3975, 1, Texas, 2017-05-31T05:34:04.266Z, dcd5b2b14712
368, 4103, 0, Texas, 2017-05-31T05:35:45.265Z, dcd5b2b14712
387, 4090, 0, Texas, 2017-05-31T05:35:45.767Z, dcd5b2b14712
396, 4078, 0, Texas, 2017-05-31T05:35:46.129Z, dcd5b2b14712
410, 4071, 0, Texas, 2017-05-31T05:35:46.720Z, dcd5b2b14712
390, 4111, 0, Texas, 2017-05-31T05:35:47.098Z, dcd5b2b14712
391, 4097, 0, Texas, 2017-05-31T05:35:47.672Z, dcd5b2b14712
402, 4073, 0, Texas, 2017-05-31T05:35:48.079Z, dcd5b2b14712
401, 4083, 0, Texas, 2017-05-31T05:35:48.486Z, dcd5b2b14712
397, 4085, 1, Texas, 2017-05-31T05:35:49.088Z, dcd5b2b14712
402, 4066, 1, Texas, 2017-05-31T05:35:49.493Z, dcd5b2b14712
390, 4062, 1, Texas, 2017-05-31T05:35:50.010Z, dcd5b2b14712
393, 4133, 1, Texas, 2017-05-31T05:35:50.416Z, dcd5b2b14712
397, 4109, 1, Texas, 2017-05-31T05:35:50.958Z, dcd5b2b14712
394, 4090, 1, Texas, 2017-05-31T05:35:51.347Z, dcd5b2b14712
387, 4079, 1, Texas, 2017-05-31T05:35:51.866Z, dcd5b2b14712
400, 4068, 1, Texas, 2017-05-31T05:35:52.414Z, dcd5b2b14712
385, 4057, 1, Texas, 2017-05-31T05:35:52.766Z, dcd5b2b14712
386, 4051, 1, Texas, 2017-05-31T05:35:53.374Z, dcd5b2b14712
415, 4043, 1, Texas, 2017-05-31T05:35:53.775Z, dcd5b2b14712
387, 4042, 1, Texas, 2017-05-31T05:35:54.487Z, dcd5b2b14712
397, 4041, 1, Texas, 2017-05-31T05:35:54.813Z, dcd5b2b14712
394, 4077, 1, Texas, 2017-05-31T05:35:55.327Z, dcd5b2b14712
408, 4066, 1, Texas, 2017-05-31T05:35:55.898Z, dcd5b2b14712
397, 4053, 1, Texas, 2017-05-31T05:35:56.252Z, dcd5b2b14712
385, 4046, 1, Texas, 2017-05-31T05:35:57.358Z, dcd5b2b14712
398, 4039, 1, Texas, 2017-05-31T05:35:57.358Z, dcd5b2b14712
400, 4033, 1, Texas, 2017-05-31T05:35:57.609Z, dcd5b2b14712
405, 4032, 1, Texas, 2017-05-31T05:35:57.977Z, dcd5b2b14712
397, 4032, 1, Texas, 2017-05-31T05:35:58.619Z, dcd5b2b14712
593, 4030, 1, Texas, 2017-05-31T05:35:59.479Z, dcd5b2b14712
612, 4006, 1, Texas, 2017-05-31T05:35:59.734Z, dcd5b2b14712
587, 4005, 1, Texas, 2017-05-31T05:36:00.086Z, dcd5b2b14712
607, 4008, 1, Texas, 2017-05-31T05:36:00.306Z, dcd5b2b14712
573, 4012, 1, Texas, 2017-05-31T05:36:00.607Z, dcd5b2b14712
607, 4083, 1, Texas, 2017-05-31T05:36:00.912Z, dcd5b2b14712
593, 4112, 1, Texas, 2017-05-31T05:36:01.169Z, dcd5b2b14712
588, 4091, 1, Texas, 2017-05-31T05:36:01.466Z, dcd5b2b14712
588, 4074, 1, Texas, 2017-05-31T05:36:01.716Z, dcd5b2b14712
612, 4063, 1, Texas, 2017-05-31T05:36:02.023Z, dcd5b2b14712
0, 4179, 0, Texas, 2017-05-31T05:36:02.582Z, e183e71340ec
366, 4043, 0, Monaco, 2017-05-31T05:36:07.116Z, dcd5b2b14712
402, 4033, 1, Monaco, 2017-05-31T05:36:07.593Z, dcd5b2b14712
403, 4023, 1, Monaco, 2017-05-31T05:36:08.072Z, dcd5b2b14712
399, 4025, 1, Monaco, 2017-05-31T05:36:08.423Z, dcd5b2b14712
398, 4020, 1, Monaco, 2017-05-31T05:36:08.761Z, dcd5b2b14712
392, 4017, 1, Monaco, 2017-05-31T05:36:09.317Z, dcd5b2b14712
393, 4019, 1, Monaco, 2017-05-31T05:36:09.673Z, dcd5b2b14712
392, 4029, 1, Monaco, 2017-05-31T05:36:10.074Z, dcd5b2b14712
394, 4031, 1, Monaco, 2017-05-31T05:36:10.530Z, dcd5b2b14712
387, 4047, 1, Monaco, 2017-05-31T05:36:10.887Z, dcd5b2b14712
382, 4042, 1, Monaco, 2017-05-31T05:36:11.338Z, dcd5b2b14712
389, 4032, 1, Monaco, 2017-05-31T05:36:11.740Z, dcd5b2b14712
401, 4028, 1, Monaco, 2017-05-31T05:36:12.143Z, dcd5b2b14712
395, 4023, 1, Monaco, 2017-05-31T05:36:12.548Z, dcd5b2b14712
392, 4036, 1, Monaco, 2017-05-31T05:36:13.103Z, dcd5b2b14712
382, 4070, 1, Monaco, 2017-05-31T05:36:13.506Z, dcd5b2b14712
389, 4052, 1, Monaco, 2017-05-31T05:36:13.911Z, dcd5b2b14712
414, 4045, 1, Monaco, 2017-05-31T05:36:14.720Z, dcd5b2b14712
387, 4046, 1, Monaco, 2017-05-31T05:36:15.228Z, dcd5b2b14712
412, 4033, 1, Monaco, 2017-05-31T05:36:15.626Z, dcd5b2b14712
390, 4029, 1, Monaco, 2017-05-31T05:36:15.982Z, dcd5b2b14712
384, 4024, 1, Monaco, 2017-05-31T05:36:16.535Z, dcd5b2b14712
396, 4018, 1, Monaco, 2017-05-31T05:36:16.888Z, dcd5b2b14712
401, 4016, 1, Monaco, 2017-05-31T05:36:17.342Z, dcd5b2b14712
392, 4015, 1, Monaco, 2017-05-31T05:36:17.695Z, dcd5b2b14712
402, 4012, 1, Monaco, 2017-05-31T05:36:18.148Z, dcd5b2b14712
403, 4033, 1, Monaco, 2017-05-31T05:36:18.506Z, dcd5b2b14712
376, 4089, 1, Monaco, 2017-05-31T05:36:19.007Z, dcd5b2b14712
385, 4148, 1, Monaco, 2017-05-31T05:36:19.421Z, dcd5b2b14712
386, 4116, 1, Monaco, 2017-05-31T05:36:19.861Z, dcd5b2b14712
383, 4092, 1, Monaco, 2017-05-31T05:36:20.273Z, dcd5b2b14712
413, 4071, 1, Monaco, 2017-05-31T05:36:20.674Z, dcd5b2b14712
412, 4067, 1, Monaco, 2017-05-31T05:36:21.533Z, dcd5b2b14712
392, 4040, 1, Monaco, 2017-05-31T05:36:21.979Z, dcd5b2b14712
378, 4032, 1, Monaco, 2017-05-31T05:36:22.437Z, dcd5b2b14712
395, 4023, 1, Monaco, 2017-05-31T05:36:22.838Z, dcd5b2b14712
389, 4018, 1, Monaco, 2017-05-31T05:36:23.648Z, dcd5b2b14712
417, 4009, 1, Monaco, 2017-05-31T05:36:24.150Z, dcd5b2b14712
412, 4069, 1, Monaco, 2017-05-31T05:36:24.502Z, dcd5b2b14712
399, 4055, 1, Monaco, 2017-05-31T05:36:24.959Z, dcd5b2b14712
399, 4045, 1, Monaco, 2017-05-31T05:36:25.415Z, dcd5b2b14712
383, 4029, 1, Monaco, 2017-05-31T05:36:25.816Z, dcd5b2b14712
387, 4020, 1, Monaco, 2017-05-31T05:36:26.674Z, dcd5b2b14712
385, 4011, 1, Monaco, 2017-05-31T05:36:27.125Z, dcd5b2b14712
400, 4010, 1, Monaco, 2017-05-31T05:36:27.492Z, dcd5b2b14712
413, 4048, 1, Monaco, 2017-05-31T05:36:27.891Z, dcd5b2b14712
376, 4036, 1, Monaco, 2017-05-31T05:36:28.399Z, dcd5b2b14712
400, 4023, 1, Monaco, 2017-05-31T05:36:28.784Z, dcd5b2b14712
386, 4084, 1, Monaco, 2017-05-31T05:36:29.192Z, dcd5b2b14712
387, 4064, 1, Monaco, 2017-05-31T05:36:29.583Z, dcd5b2b14712
424, 4052, 1, Monaco, 2017-05-31T05:36:30.045Z, dcd5b2b14712
419, 4039, 1, Monaco, 2017-05-31T05:36:30.457Z, dcd5b2b14712
